										AB_Unfed#4_Retrograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
4A	2	b	317.70544	341.87868	322.540088	24.173239999999964	-4.520163221953553	329.446728	12.086619999999982	-59.8444229427343	
4A	2	b	342.569344	362.5986	346.713328	20.029255999999975	-2.914601722490911	352.23864	10.014627999999988	-33.78088654041634	
4A	2	b	363.289264	383.31852	372.267896	20.029255999999975	-2.5077161814669644	372.95856	10.014627999999988	-29.0229209693448	
4A	2	b	384.009184	394.369144	386.081176	10.359960000000001	-1.1878524688851648	388.843832	5.1799800000000005	-7.675321077826416	
4A	4	a	397.822464	403.347776	398.513128	5.525311999999985	0.5441031485541856	400.58512	2.7626559999999927	1.812416319728463	
4A	4	a	404.03844	406.801096	404.03844	2.7626559999999927	0.42459187818162647	405.419768	1.3813279999999963	0.28920065909925086	
4A	2	b	410.94508	423.377032	413.017072	12.431951999999967	-0.7396760835791305	417.161056	6.2159759999999835	-5.759085401783249	
4A	2	b	425.449024	497.27808	486.227456	71.82905599999998	-1.4717769160714411	461.363552	35.91452799999999	-70.69911056502694	
4A	2	b	497.968744	502.803392	499.350072	4.834647999999959	-1.0125876397781184	500.040736	2.4173239999999794	-3.2133870083761114	
4A	2	b	504.875384	560.128504	520.760656	55.253120000000024	-1.160152815386354	532.501944	27.626560000000012	-45.783814791796786	
4A	2	b	566.34448	582.920416	578.085768	16.57593600000007	-0.9645652328327472	574.632448	8.287968000000035	-11.24729294309761	
